symbol,timeframe,time,open,high,low,close
AAPL,1D,1338557400,20.327119,20.451762,20.018552,20.035337
AAPL,1D,1338816600,20.053551,20.267837,19.589266,20.153196
AAPL,1D,1338903000,20.045338,20.23105,19.94034,20.101054
AAPL,1D,1338989400,20.27748,20.494626,20.196408,20.409264
AAPL,1D,1339075800,20.617481,20.618553,20.37498,20.41855
AAPL,1D,1339162200,20.414269,20.735121,20.321408,20.725696
AAPL,1D,1339421400,20.989978,21.017836,20.379618,20.398905
AAPL,1D,1339507800,20.516407,20.593555,20.239264,20.577119
AAPL,1D,1339594200,20.518552,20.659979,20.37069,20.434262
AAPL,1D,1339680600,20.401408,20.482122,20.259266,20.411766
AAPL,1D,1339767000,20.392837,20.522127,20.341053,20.504618
AAPL,1D,1340026200,20.391407,20.996047,20.370341,20.920694
AAPL,1D,1340112600,20.83569,21.071408,20.824983,20.978904
AAPL,1D,1340199000,21.007478,21.044622,20.742838,20.919299
AAPL,1D,1340285400,20.908548,21.007835,20.622834,20.631048
AAPL,1D,1340371800,20.679981,20.792477,20.550691,20.789268
AAPL,1D,1340631000,20.617838,20.707124,20.370341,20.38444
AAPL,1D,1340717400,20.404625,20.517479,20.261768,20.42944
AAPL,1D,1340803800,20.535694,20.597836,20.425691,20.517837
AAPL,1D,1340890200,20.416762,20.49998,20.200341,20.323196
AAPL,1D,1340976600,20.642837,20.857122,20.508908,20.857122
AAPL,1D,1341235800,20.883193,21.195335,20.84284,21.161408
AAPL,1D,1341322200,21.245689,21.42855,21.214265,21.407475
AAPL,1D,1341495000,21.448552,21.940696,21.416046,21.783548
AAPL,1D,1341581400,21.681767,21.729976,21.484981,21.638546
AAPL,1D,1341840600,21.617837,21.924975,21.575339,21.924617
AAPL,1D,1341927000,22.070334,22.138196,21.618195,21.721763
AAPL,1D,1342013400,21.647125,21.702118,21.329263,21.586762
AAPL,1D,1342099800,21.437121,21.552477,21.167119,21.389261
AAPL,1D,1342186200,21.533905,21.685333,21.42855,21.606049
AAPL,1D,1342445400,21.611411,21.843554,21.607836,21.675332
AAPL,1D,1342531800,21.813908,21.839264,21.541046,21.676405
