symbol,timeframe,time,open,high,low,close
AMZN,1W,863443800,0.121874,0.124999,0.085416,0.086457
AMZN,1W,864048600,0.08802,0.088541,0.065624,0.074999
AMZN,1W,864653400,0.07552,0.082291,0.072916,0.074999
AMZN,1W,865258200,0.07552,0.085416,0.068749,0.082812
AMZN,1W,865863000,0.082812,0.085416,0.076562,0.079166
AMZN,1W,866467800,0.080208,0.080208,0.074739,0.076301
AMZN,1W,867072600,0.077083,0.077083,0.073958,0.074478
AMZN,1W,867677400,0.07552,0.095832,0.073958,0.095572
AMZN,1W,868282200,0.091666,0.128645,0.091666,0.114582
AMZN,1W,868887000,0.116145,0.124738,0.105728,0.107811
AMZN,1W,869491800,0.108853,0.116666,0.103124,0.111457
AMZN,1W,870096600,0.111457,0.125259,0.110936,0.120832
AMZN,1W,870701400,0.118749,0.120572,0.105207,0.114582
AMZN,1W,871306200,0.114582,0.116666,0.096874,0.105728
AMZN,1W,871911000,0.102603,0.110416,0.098437,0.106249
AMZN,1W,872515800,0.105207,0.11979,0.105207,0.116926
AMZN,1W,873120600,0.117186,0.133332,0.115624,0.124999
AMZN,1W,873725400,0.126561,0.184894,0.124999,0.184373
AMZN,1W,874330200,0.183332,0.204165,0.152603,0.197394
AMZN,1W,874935000,0.199998,0.240623,0.197394,0.208331
AMZN,1W,875539800,0.20729,0.224998,0.190102,0.200779
AMZN,1W,876144600,0.199998,0.209373,0.183332,0.19505
AMZN,1W,876749400,0.196352,0.205206,0.17604,0.181248
AMZN,1W,877354200,0.183852,0.253122,0.183332,0.2513
AMZN,1W,877962600,0.240102,0.274997,0.193748,0.254164
AMZN,1W,878567400,0.260935,0.260935,0.219269,0.223956
AMZN,1W,879172200,0.224998,0.228123,0.183332,0.208331
AMZN,1W,879777000,0.211456,0.230206,0.210935,0.224477
AMZN,1W,880381800,0.218748,0.220831,0.202081,0.206248
AMZN,1W,880986600,0.211977,0.229685,0.206769,0.229685
AMZN,1W,881591400,0.227081,0.241664,0.219789,0.227081
AMZN,1W,882196200,0.229164,0.233331,0.208331,0.224998
AMZN,1W,882801000,0.224998,0.23906,0.221612,0.226039
AMZN,1W,883405800,0.229164,0.252081,0.22656,0.247914
AMZN,1W,884010600,0.244268,0.246873,0.211456,0.213019
AMZN,1W,884615400,0.208331,0.250518,0.20729,0.239581
AMZN,1W,885220200,0.241143,0.267185,0.240623,0.246873
AMZN,1W,885825000,0.248956,0.253122,0.231248,0.245831
AMZN,1W,886429800,0.247393,0.262497,0.243748,0.24531
AMZN,1W,887034600,0.245831,0.273174,0.238539,0.259372
AMZN,1W,887639400,0.260935,0.264581,0.252602,0.263539
AMZN,1W,888244200,0.264581,0.331768,0.260414,0.32083
AMZN,1W,888849000,0.316143,0.328122,0.291664,0.319788
AMZN,1W,889453800,0.320309,0.367705,0.319788,0.327861
AMZN,1W,890058600,0.331507,0.36458,0.324476,0.349997
AMZN,1W,890663400,0.348174,0.363017,0.331247,0.354163
AMZN,1W,891268200,0.357809,0.403121,0.348955,0.387496
AMZN,1W,891869400,0.392704,0.399996,0.353121,0.396871
AMZN,1W,892474200,0.395309,0.416663,0.38333,0.395309
AMZN,1W,893079000,0.397392,0.414579,0.335413,0.353642
AMZN,1W,893683800,0.347392,0.414579,0.321351,0.393746
AMZN,1W,894288600,0.395829,0.399475,0.367705,0.384892
AMZN,1W,894893400,0.387236,0.394267,0.360413,0.373434
AMZN,1W,895498200,0.374996,0.381246,0.356246,0.35833
AMZN,1W,896103000,0.35859,0.37083,0.332288,0.367184
AMZN,1W,896707800,0.366663,0.37708,0.343747,0.368746
AMZN,1W,897312600,0.365101,0.529161,0.362496,0.508328
AMZN,1W,897917400,0.495828,0.687493,0.492703,0.631765
AMZN,1W,898522200,0.62291,0.872908,0.602077,0.785409
AMZN,1W,899127000,0.789575,1.045823,0.789575,1.033323
AMZN,1W,899731800,1.061448,1.197905,0.8177,0.829158
AMZN,1W,900336600,0.804159,1.004157,0.785409,0.998428
AMZN,1W,900941400,1.009365,1.224988,0.97499,1.035406
AMZN,1W,901546200,0.992698,1.061448,0.879158,0.923949
AMZN,1W,902151000,0.914574,0.990615,0.833325,0.966657
AMZN,1W,902755800,0.97499,1.124989,0.958324,1.022906
AMZN,1W,903360600,1.00624,1.114572,0.98749,1.080718
AMZN,1W,903965400,1.085406,1.145822,0.860408,0.882413
AMZN,1W,904570200,0.878637,0.896991,0.541661,0.718743
AMZN,1W,905175000,0.783326,0.789575,0.612494,0.633848
AMZN,1W,905779800,0.669785,0.716139,0.586452,0.664056
AMZN,1W,906384600,0.633327,0.973949,0.633327,0.910408
AMZN,1W,906989400,0.969782,0.99999,0.833325,0.918741
AMZN,1W,907594200,0.907283,0.935407,0.66666,0.759888
AMZN,1W,908199000,0.809367,0.849471,0.747909,0.828638
AMZN,1W,908803800,0.824992,0.985928,0.824992,0.967699
AMZN,1W,909412200,0.992698,1.08176,0.952074,1.053635
AMZN,1W,910017000,1.067698,1.108843,1.033323,1.03801
AMZN,1W,910621800,1.015615,1.166655,1.00624,1.064573
AMZN,1W,911226600,1.070823,1.514568,1.029156,1.505193
AMZN,1W,911831400,1.590609,1.942689,1.550505,1.80519
AMZN,1W,912436200,1.83019,1.835398,1.516652,1.570818
AMZN,1W,913041000,1.608317,1.869252,1.542693,1.858315
AMZN,1W,913645800,1.84269,2.514558,1.816649,2.389039
AMZN,1W,914250600,2.529141,2.749973,2.499975,2.706744
AMZN,1W,914855400,2.758306,3.015595,2.532266,2.677057
AMZN,1W,915460200,2.730702,4.978125,2.6625,4.00625
AMZN,1W,916065000,4.6,4.625,3.125,3.509375
AMZN,1W,916669800,3.7625,3.7625,2.314063,3.075
