symbol,timeframe,time,open,high,low,close,Volume,Volume MA
NQ,1M,1385938800,3493,3594.75,3415.25,3583.75,4339146,4939360.85
NQ,1M,1388530800,3575.75,3635.25,3454.25,3514,5637514,4899979.7
NQ,1M,1391382000,3514,3722.5,3412,3695.25,5220912,4887088.65
NQ,1M,1393801200,3678,3740.5,3535.25,3586.25,6796203,4984294.7
NQ,1M,1396303200,3583.25,3669,3404.75,3573.25,7764368,5150232.85
NQ,1M,1398895200,3577,3740.5,3497.5,3735.5,5523271,5203714.05
NQ,1M,1401660000,3735,3851.25,3707.25,3840.5,4578621,5153764.95
NQ,1M,1404165600,3847,3991.25,3831.5,3884.75,5297117,5126489.35
NQ,1M,1406844000,3890.5,4086,3826.5,4082,4756416,5119818.75
NQ,1M,1409522400,4078.75,4118.75,3998,4044.75,6355869,5216628.55
NQ,1M,1412114400,4036.25,4163.5,3684,4150.5,10098897,5504045.05
NQ,1M,1414969200,4150.25,4348,4119.75,4338.25,4001590,5488351.25
NQ,1M,1417388400,4330.75,4335.5,4080.75,4232.75,6212331,5537727.3
NQ,1M,1420066800,4240.25,4286.25,4041.5,4141.25,6832557,5652392.6
NQ,1M,1422831600,4143.5,4464.75,4085.5,4442.5,3982918,5562145.4
NQ,1M,1425250800,4447,4483.25,4270,4329.5,5360371,5619093.85
NQ,1M,1427839200,4321.75,4555.5,4259,4408.25,4615552,5615898.85
NQ,1M,1430431200,4414,4551,4332.5,4511,3878048,5579951.95
NQ,1M,1433109600,4514,4555.25,4368.25,4390.25,4856236,5519091.85
NQ,1M,1435701600,4392.75,4686,4331.75,4585,5098591,5560326.4
NQ,1M,1438552800,4583.25,4629,3908.25,4271.75,7403507,5713544.45
NQ,1M,1441058400,4266,4441.75,4040.75,4163,5947018,5729019.65
NQ,1M,1443650400,4154,4690.25,4111.5,4643.25,5775819,5756765
NQ,1M,1446418800,4644.5,4729.75,4455,4668.75,4423547,5638132.2
NQ,1M,1448924400,4678.75,4739.5,4471.25,4587.75,5485303,5524178.95
NQ,1M,1451602800,4592.5,4606.75,3983.5,4263,8219688,5658999.8
NQ,1M,1454281200,4263.25,4309.25,3862.5,4201.25,6808865,5770512
NQ,1M,1456786800,4199.25,4510.25,4180.25,4476.25,5205469,5765929.6
NQ,1M,1459461600,4477.75,4584.5,4296.75,4331.5,5005508,5778384.2
NQ,1M,1462140000,4337,4528.25,4271,4524.25,4807424,5700961.95
NQ,1M,1464732000,4522,4545.5,4167.75,4407,5478999,5469967.05
NQ,1M,1467324000,4397,4736.5,4365.75,4726.75,3856103,5462692.7
NQ,1M,1470002400,4737.5,4836.75,4681.75,4773.75,4050048,5354578.55
NQ,1M,1472680800,4774,4892.25,4625.25,4870.25,5730054,5299453.4
NQ,1M,1475445600,4867.25,4919.5,4754.5,4796.75,4708695,5335742.25
NQ,1M,1477951200,4802.75,4897.75,4558.5,4816,5385003,5336973.85
NQ,1M,1480546800,4819,4994.5,4701.5,4864,3884220,5300407.25
NQ,1M,1483311600,4876.75,5168.5,4876.75,5112.75,3621653,5287587.5
NQ,1M,1485903600,5132,5361.25,5119.5,5332.25,3393613,5214456.35
NQ,1M,1488322800,5334.5,5452.75,5315,5438.5,5179285,5218491.05
NQ,1M,1491170400,5436.75,5599,5347.5,5580.5,4373600,5066995.7
NQ,1M,1493589600,5581,5819.25,5550.5,5793.25,5117422,5025515.9
NQ,1M,1496268000,5804.75,5907.5,5601,5652.75,7846149,5129032.4
NQ,1M,1499032800,5658,5995.75,5560.25,5882.5,5519190,5183814.55
NQ,1M,1501538400,5884.5,5998,5752.25,5990.75,7457583,5282428.55
NQ,1M,1504216800,5994,6019.75,5842,5982.5,6031251,5173006.7
NQ,1M,1506895200,5984,6258.75,5958.5,6249.75,5488235,5106975.2
NQ,1M,1509487200,6249.75,6429.5,6192.5,6369,6378892,5165646.35
NQ,1M,1512082800,6353.75,6545.75,6231.75,6408.75,5715863,5201164.1
NQ,1M,1514761200,6405,7047.25,6397.75,6962.5,6986062,5310096
NQ,1M,1517439600,6973,7009,6164,6865,9676883,5519990.2
NQ,1M,1519858800,6879.5,7214.5,6421,6594,11315921,5892981.1
NQ,1M,1522620000,6557,6867,6306.75,6613,10004148,6190686.1
NQ,1M,1525125600,6606,7023.5,6538,6977,7672062,6287786.5
NQ,1M,1527804000,6982.5,7358.5,6956,7066.75,7630005,6433852
NQ,1M,1530482400,7068.25,7530,6987.5,7244.75,7274283,6528316
NQ,1M,1533074400,7293,7697,7214.25,7661.25,7572257,6712717.85
NQ,1M,1535925600,7670,7693.75,7393,7655.25,8499028,6956586.6
NQ,1M,1538344800,7672,7728.75,6580.5,6975.5,16641451,7618978.5
NQ,1M,1541023200,6960,7231,6449.5,6949.5,13051988,8012613.65
NQ,1M,1543791600,7041,7139,5820.5,6333.25,13318357,8459851.5
NQ,1M,1546383600,6349.5,6943,6136.5,6914.75,10834639,8745712.35
NQ,1M,1548975600,6911,7168.5,6841,7102.5,7694175,8738113.65
NQ,1M,1551394800,7106.5,7544.75,6965.75,7400.5,9821699,8953239.1
NQ,1M,1554069600,7430,7879.5,7428.5,7800,8150702,8987895.05
NQ,1M,1556661600,7848.75,7872.5,7129.25,7133.5,12790997,9325882.35
NQ,1M,1559512800,7110,7821,6941.25,7693.75,8498928,9476417
NQ,1M,1561932000,7781.5,8051.75,7743,7866.75,7912845,9553114.65
NQ,1M,1564610400,7834,8014.5,7224.5,7690.75,13364228,9935532.9
NQ,1M,1567375200,7628.25,7982.75,7580.75,7770.5,8665667,10019513.15
NQ,1M,1569880800,7784,8141,7474.25,8090.25,9465167,10008927.35
NQ,1M,1572559200,8094.25,8458.75,8084.5,8417.5,6721180,9779190.3
NQ,1M,1575241200,8424.5,8843.5,8168.25,8752.25,7246931,9641329.45
NQ,1M,1577833200,8776.75,9287.25,8678,8997.75,12091541,9862303.4
NQ,1M,1580684400,8982.75,9763,8126.25,8454,15436423,10252624.3
NQ,1M,1583103600,8349.25,9002.5,6628.75,7786.25,15789485,10678384.4
NQ,1M,1585692000,7772.5,9144.75,7376,8988.5,9239169,10761730
NQ,1M,1588284000,8847,9604,8556.25,9560.25,9145210,10794039.1
NQ,1M,1590962400,9513,10296.25,9368.25,10147.25,10506180,10487275.55
NQ,1M,1593554400,10141,11058.5,10076,10890.5,12093981,10439375.2
NQ,1M,1596405600,10933.25,12165,10845.5,12114,9551690,10251041.85
NQ,1M,1598911200,12109.75,12465.25,10656.5,11407.25,14684108,10443515.3
NQ,1M,1601503200,11375,12249,10944.5,11046.25,13198308,10718721.95
NQ,1M,1604271600,11034.5,12408.75,10942.25,12277,10330603,10744167.15
NQ,1M,1606777200,12336,12918.25,12218.25,12885.5,8762846,10774774.35
NQ,1M,1609714800,12889,13599.75,12491.25,12911.25,10188559,10644652.45
NQ,1M,1612134000,12849,13900.5,12662.25,12911,10811597,10760285.9
NQ,1M,1614553200,12957.5,13328.25,12207.25,13089.75,14429030,11086095.15
NQ,1M,1617228000,13094.5,14064,13090.25,13850,10121264,10923946.95
NQ,1M,1619992800,13880.25,13947.5,12915,13686.5,10554306,11018378.9
NQ,1M,1622412000,13699,14598.5,13462.25,14549,9625124,11026376.75
NQ,1M,1625090400,14558.5,15134,14445,14955.75,10543085,11217472
NQ,1M,1627855200,14972.75,15677.25,14710.5,15582.5,10457685,11378009.7
NQ,1M,1630447200,15599.5,15708.75,14670.25,14682.5,11965525,11371708.9
NQ,1M,1633039200,14702.25,15864.75,14367.75,15838.5,11176482,11158711.85
NQ,1M,1635717600,15885.25,16767.5,15768.5,16150.5,11796230,10959049.1
NQ,1M,1638313200,16238.75,16659.5,15492,16320.75,12853876,11139784.45
NQ,1M,1641164400,16356,16564,13706,14905,16334953,11499271.6
NQ,1M,1643670000,14868.75,15260,13025.75,14228,13880877,11668006.45
NQ,1M,1646089200,14219.25,15268.75,12942.5,14868.75,13524320,11739523.4
NQ,1M,1648764000,14918.75,15198,12801.5,12852,12864664,11905172.1
NQ,1M,1651442400,12892.25,13555.25,11491.25,12646.5,15692638,11955598.6
NQ,1M,1654034400,12662.5,12945.25,11068.5,11529.5,13480493,11969707.85
NQ,1M,1656626400,11507.5,13012,11381.75,12971.5,12294206,12067888
NQ,1M,1659304800,12981,13740.75,12247.5,12285.25,13999308,12329711.1
NQ,1M,1661983200,12284.75,12987,11024.25,11035.5,15709884,12605777.35
NQ,1M,1664748000,11030,11734,10484.75,11447.25,16031242,12866759.6
NQ,1M,1667253600,11455,12118.75,10636,12042.25,13197524,12805184.3
NQ,1M,1669849200,12079.25,12339,10758.75,11022.25,12126731,12905457.65
NQ,1M,1672700400,11122.5,12308.5,10751,12152,12325282,12994006.45
NQ,1M,1675206000,12116,12949.75,11923,12072.25,12220758,13123788.15
NQ,1M,1677625200,12041.25,13311.5,11806.25,13301.75,15461376,13369702.7
NQ,1M,1680472800,13262,13348.75,12800,13320.25,11679040,13430770.45
NQ,1M,1682892000,13317,13554.5,13001.75,13534.5,7067162,13185852.3
