timeframe,symbol,time,open,high,low,close
5min,NQ,1683226500,13055.5,13066,13051.75,13060.5
5min,NQ,1683226800,13060.5,13075.25,13058.25,13074.75
5min,NQ,1683227100,13075.25,13091.75,13071.75,13077.25
5min,NQ,1683227400,13077.75,13078.5,13055.75,13057.5
5min,NQ,1683227700,13057.25,13057.5,13040,13047
5min,NQ,1683228000,13046.75,13053.25,13038.75,13049.25
5min,NQ,1683228300,13049.5,13063.5,13048.5,13061.5
5min,NQ,1683228600,13062,13078.75,13059.5,13078.25
5min,NQ,1683228900,13078.25,13092.75,13076.25,13078.75
5min,NQ,1683229200,13079,13082,13055.25,13055.25
5min,NQ,1683229500,13055.25,13065.5,13043.25,13062.5
5min,NQ,1683229800,13062.25,13064.25,13043.75,13049
5min,NQ,1683230100,13048.75,13059.75,13039,13048
5min,NQ,1683230400,13048,13051.75,13035.75,13037.75
5min,NQ,1683230700,13037.75,13040.25,13026.25,13030
5min,NQ,1683231000,13030.25,13042.5,13029,13038.75
5min,NQ,1683231300,13038.5,13046.75,13032,13043.75
5min,NQ,1683231600,13042.75,13045,13030.25,13031.5
5min,NQ,1683231900,13031,13044.5,13028,13042.25
5min,NQ,1683232200,13043,13093.5,13038.25,13071.75
5min,NQ,1683232500,13070.75,13072,13042,13049
5min,NQ,1683232800,13050,13051.25,13035,13044.5
5min,NQ,1683233100,13045.25,13046.5,13038,13042
5min,NQ,1683233400,13041,13050.75,13038.75,13049.5
5min,NQ,1683233700,13049.5,13053.25,13041.5,13046.5
5min,NQ,1683237600,13060,13065.75,13055.75,13061.5
5min,NQ,1683237900,13062,13068,13058.25,13066.5
5min,NQ,1683238200,13066.75,13078.75,13064.5,13075.5
5min,NQ,1683238500,13075.5,13078.25,13068,13077.25
5min,NQ,1683238800,13078,13084,13075,13076.5
5min,NQ,1683239100,13076.5,13082.5,13074.25,13081.25
5min,NQ,1683239400,13082,13083.75,13075.5,13077.25
5min,NQ,1683239700,13077.25,13079.75,13075.25,13076.75
5min,NQ,1683240000,13077.5,13082,13076.75,13081.75
5min,NQ,1683240300,13081.75,13083.75,13077.25,13079
5min,NQ,1683240600,13079,13082.25,13078.5,13081.75
5min,NQ,1683240900,13081.5,13086,13079.25,13085.5
5min,NQ,1683241200,13085.5,13086.75,13081,13082.5
5min,NQ,1683241500,13082.75,13085,13081.75,13082.75
5min,NQ,1683241800,13082,13082.25,13078.5,13079.75
5min,NQ,1683242100,13080,13083.25,13079.75,13083
5min,NQ,1683242400,13083.5,13088,13082.5,13085.25
5min,NQ,1683242700,13086,13092.5,13085.5,13091.25
5min,NQ,1683243000,13092,13095.5,13089.75,13092.75
5min,NQ,1683243300,13092.5,13095.5,13092.25,13094.5
5min,NQ,1683243600,13094.5,13097.75,13093,13093.75
5min,NQ,1683243900,13093.5,13095.5,13092.25,13094.25
5min,NQ,1683244200,13094.75,13096,13093,13094.25
5min,NQ,1683244500,13093.75,13094.75,13090.25,13093.75
5min,NQ,1683244800,13093.75,13096,13091.75,13095.5
5min,NQ,1683245100,13095.5,13095.75,13090.25,13091.25
5min,NQ,1683245400,13090.75,13091,13085.25,13088.75
5min,NQ,1683245700,13089.25,13090,13086.5,13086.75
5min,NQ,1683246000,13086.25,13086.25,13080.5,13082.25
5min,NQ,1683246300,13082.25,13088.75,13082,13088.25
5min,NQ,1683246600,13088.5,13091.5,13088,13090
5min,NQ,1683246900,13089.75,13090,13084.5,13089
5min,NQ,1683247200,13088.5,13098.75,13086.75,13097.75
5min,NQ,1683247500,13097.75,13113,13096.25,13110
5min,NQ,1683247800,13110.75,13112,13107.75,13110.75
5min,NQ,1683248100,13110.5,13112.25,13105.75,13109
5min,NQ,1683248400,13108.75,13109,13103.5,13105.25
5min,NQ,1683248700,13105.5,13107.75,13102.75,13107.25
5min,NQ,1683249000,13106.75,13111,13106.75,13109.75
5min,NQ,1683249300,13109.75,13112.25,13104,13106
5min,NQ,1683249600,13106,13108,13104.75,13105
5min,NQ,1683249900,13105,13108,13104.25,13105.75
5min,NQ,1683250200,13105.5,13114,13105,13106
5min,NQ,1683250500,13105,13108,13101,13106.75
5min,NQ,1683250800,13106.5,13113,13106.5,13108.75
5min,NQ,1683251100,13109,13109.5,13101.5,13104.25
5min,NQ,1683251400,13104,13107.75,13102.75,13104
5min,NQ,1683251700,13104.75,13109.75,13104,13108.75
5min,NQ,1683252000,13109.5,13110.25,13106.5,13107.25
5min,NQ,1683252300,13107.75,13110.5,13106.75,13107.75
5min,NQ,1683252600,13107,13108,13103.75,13106.5
5min,NQ,1683252900,13106.75,13109.5,13104.75,13107.5
5min,NQ,1683253200,13107.75,13108.75,13104.5,13105
5min,NQ,1683253500,13104.75,13105.5,13099.5,13099.75
5min,NQ,1683253800,13100,13102,13094,13095.75
5min,NQ,1683254100,13096.5,13099.5,13095.75,13097
5min,NQ,1683254400,13096.5,13099.75,13095.5,13096.75
5min,NQ,1683254700,13096.75,13104.75,13096.75,13104
5min,NQ,1683255000,13104.5,13106.5,13101.75,13104.5
5min,NQ,1683255300,13104.25,13105,13099.25,13101
