timeframe,symbol,time,open,high,low,close
3min,NQ,1679876640,12925,12925.25,12920.25,12921.5
3min,NQ,1679876820,12921.25,12921.75,12915.25,12916.75
3min,NQ,1679877000,12916.75,12920.5,12912,12919
3min,NQ,1679877180,12917.75,12923,12917.75,12921.25
3min,NQ,1679877360,12921.25,12925.5,12919,12924.75
3min,NQ,1679877540,12925.75,12932,12923.75,12929.5
3min,NQ,1679877720,12930,12931.75,12924.5,12925.5
3min,NQ,1679877900,12925.5,12930.25,12923.75,12928.25
3min,NQ,1679878080,12928,12929,12922.75,12923.25
3min,NQ,1679878260,12923,12924.75,12920.25,12924
3min,NQ,1679878440,12923.5,12924.75,12921.25,12923.75
3min,NQ,1679878620,12923.5,12927.5,12920.75,12921.5
3min,NQ,1679878800,12921.5,12925.25,12918.5,12921.75
3min,NQ,1679878980,12921.5,12926,12920.25,12921.25
3min,NQ,1679879160,12920.75,12920.75,12911,12917.25
3min,NQ,1679879340,12917.25,12920.5,12916,12918.25
3min,NQ,1679879520,12919.5,12923.5,12918.75,12921.75
3min,NQ,1679879700,12921.5,12927.5,12920,12924
3min,NQ,1679879880,12924,12928.5,12923.5,12926
3min,NQ,1679880060,12926.5,12926.75,12922.25,12924.75
3min,NQ,1679880240,12924.5,12924.5,12920.5,12922.25
3min,NQ,1679880420,12923,12926.25,12921.75,12924.5
3min,NQ,1679880600,12924.75,12925.25,12917.25,12917.5
3min,NQ,1679880780,12917.5,12919.25,12912.25,12912.5
3min,NQ,1679880960,12913,12914.25,12907,12913.75
3min,NQ,1679881140,12913.5,12918,12911.75,12916.25
3min,NQ,1679881320,12917,12921,12915.25,12919
3min,NQ,1679881500,12918.25,12920.75,12916.5,12918.25
3min,NQ,1679881680,12917.25,12918.25,12913.25,12917.5
3min,NQ,1679881860,12917.5,12920.25,12915.25,12917.75
3min,NQ,1679882040,12918.75,12919,12914.5,12916.75
3min,NQ,1679882220,12916.75,12919.75,12912.25,12912.25
3min,NQ,1679882400,12912.25,12916,12911.75,12914.75
3min,NQ,1679882580,12914.5,12915,12910,12911.75
3min,NQ,1679882760,12911.75,12917.25,12910.25,12914
3min,NQ,1679882940,12914.5,12920,12912.5,12918.5
3min,NQ,1679883120,12918.25,12919.25,12915.5,12918
3min,NQ,1679883300,12918.5,12919.75,12916.25,12918.75
3min,NQ,1679883480,12917,12921.5,12916.75,12919.25
3min,NQ,1679883660,12918.75,12925,12918.75,12922.75
3min,NQ,1679883840,12922.5,12923.75,12919.5,12920.5
3min,NQ,1679884020,12919.75,12921.25,12914.75,12916
3min,NQ,1679884200,12915.75,12916.75,12913.5,12916
3min,NQ,1679884380,12915.75,12917.75,12913.75,12917.25
3min,NQ,1679884560,12917.5,12918.25,12915.5,12917.75
3min,NQ,1679884740,12917.25,12918,12915.75,12917
3min,NQ,1679884920,12917.25,12918.25,12915.5,12916.75
3min,NQ,1679885100,12917,12917,12914.5,12915
3min,NQ,1679885280,12915.5,12918,12914.75,12916.5
3min,NQ,1679885460,12916.75,12920.5,12916.75,12918.75
3min,NQ,1679885640,12918.25,12920.75,12918,12918
3min,NQ,1679885820,12920,12922,12918.75,12922
3min,NQ,1679886000,12922.25,12922.75,12920.25,12922.25
3min,NQ,1679886180,12921.75,12923,12919.75,12920.25
3min,NQ,1679886360,12920.5,12924.75,12919.75,12924.5
3min,NQ,1679886540,12924.25,12931.5,12923.5,12929
3min,NQ,1679886720,12928.5,12930.25,12927.75,12928.5
3min,NQ,1679886900,12928,12928.25,12925.75,12928.25
3min,NQ,1679887080,12928.5,12930,12927.5,12929.5
3min,NQ,1679887260,12929.25,12929.5,12925.5,12926.5
3min,NQ,1679887440,12926,12927,12924.5,12925.75
3min,NQ,1679887620,12924.75,12926.5,12923,12924.25
3min,NQ,1679887800,12925,12930,12924.25,12929.25
3min,NQ,1679887980,12928.5,12932.75,12928.25,12932
3min,NQ,1679888160,12932,12947.75,12932,12947.75
3min,NQ,1679888340,12948,12954.75,12943.75,12948
3min,NQ,1679888520,12947.25,12950,12944.75,12947
3min,NQ,1679888700,12947.5,12956.25,12947,12955.5
3min,NQ,1679888880,12955.75,12961.25,12953,12954
3min,NQ,1679889060,12953.5,12955.75,12950.75,12951.75
3min,NQ,1679889240,12952.5,12952.5,12948,12949.25
3min,NQ,1679889420,12949,12953,12947.5,12951
3min,NQ,1679889600,12950.75,12953.5,12949.5,12950.75
3min,NQ,1679889780,12951.25,12951.25,12948.25,12949.25
3min,NQ,1679889960,12948.75,12949.25,12945.5,12947.75
3min,NQ,1679890140,12947,12948.5,12945.25,12946.25
3min,NQ,1679890320,12946,12949.5,12945.5,12947.75
3min,NQ,1679890500,12947.25,12947.75,12945,12945.5
3min,NQ,1679890680,12946,12946.25,12938,12941.5
3min,NQ,1679890860,12941.5,12945,12940.75,12942.75
3min,NQ,1679891040,12943.25,12943.5,12941,12941.5
3min,NQ,1679891220,12941.75,12944.5,12941.75,12943.5
3min,NQ,1679891400,12943.75,12945.5,12941,12941.5
3min,NQ,1679891580,12941.5,12942,12940.25,12940.5
3min,NQ,1679891760,12940.25,12941.75,12938,12939.25
3min,NQ,1679891940,12939.25,12940.5,12937.75,12939.5
3min,NQ,1679892120,12939.25,12940,12938,12939.5
3min,NQ,1679892300,12939.5,12940,12936,12938
3min,NQ,1679892480,12938.25,12938.5,12936.25,12937.25
3min,NQ,1679892660,12936.75,12939,12934.25,12936.5
3min,NQ,1679892840,12936,12936.5,12933.75,12934.75
3min,NQ,1679893020,12934.75,12943,12933.75,12942
3min,NQ,1679893200,12941.75,12944,12935.75,12939.5
3min,NQ,1679893380,12939,12943,12937,12937.25
3min,NQ,1679893560,12937.5,12944,12937.5,12940.75
3min,NQ,1679893740,12940.25,12942.75,12939,12939
3min,NQ,1679893920,12939.25,12939.5,12935.75,12938.75
3min,NQ,1679894100,12939.75,12948.5,12938.5,12943
3min,NQ,1679894280,12943.5,12956.25,12943.5,12949
3min,NQ,1679894460,12948.25,12950.25,12944.25,12945
3min,NQ,1679894640,12945,12953,12939.75,12946.5
3min,NQ,1679894820,12946.75,12961.5,12945.75,12951
3min,NQ,1679895000,12951,12956.25,12947.75,12950
3min,NQ,1679895180,12950.5,12950.75,12945.5,12945.75
3min,NQ,1679895360,12946.75,12947.75,12944,12947.75
3min,NQ,1679895540,12948,12954,12946.5,12953.75
3min,NQ,1679895720,12953.5,12956,12948.75,12951.25
3min,NQ,1679895900,12950.75,12984.5,12950.75,12968.5
3min,NQ,1679896080,12968,12972.75,12953.75,12954.25
3min,NQ,1679896260,12954.75,12962.25,12954.75,12961.75
3min,NQ,1679896440,12962,12963.5,12958,12962.25
3min,NQ,1679896620,12961.75,12962.5,12956.25,12961.5
3min,NQ,1679896800,12961.5,12964.5,12956.5,12957.5
3min,NQ,1679896980,12957.5,12960,12954,12954.5
3min,NQ,1679897160,12955.25,12959.25,12953.5,12957.75
3min,NQ,1679897340,12958.25,12959.25,12953.25,12954.5
3min,NQ,1679897520,12955,12956.25,12947.75,12953.75
3min,NQ,1679897700,12954,12959.5,12952.75,12953
3min,NQ,1679897880,12953.5,12955.5,12949.5,12951.75
3min,NQ,1679898060,12950.75,12951,12945,12947.25
3min,NQ,1679898240,12947,12951,12946.25,12950.5
3min,NQ,1679898420,12950.5,12954.5,12950.25,12952.75
3min,NQ,1679898600,12952.5,12958.75,12943.75,12946.75
3min,NQ,1679898780,12946.75,12948,12937.5,12939.25
3min,NQ,1679898960,12939.5,12942.5,12936.25,12941.5
3min,NQ,1679899140,12941.25,12946.75,12939.25,12943.5
3min,NQ,1679899320,12943.5,12943.75,12934,12936
3min,NQ,1679899500,12936.5,12938,12933.75,12936
3min,NQ,1679899680,12936.5,12943.75,12936.25,12942.5
3min,NQ,1679899860,12942.75,12944.25,12938.5,12941
3min,NQ,1679900040,12940.75,12946.5,12940.5,12946
3min,NQ,1679900220,12946.75,12951.25,12945,12945
3min,NQ,1679900400,12945.25,12950.75,12936.75,12940.75
3min,NQ,1679900580,12940.5,12949.25,12935,12935.25
3min,NQ,1679900760,12935.25,12935.25,12923,12924
3min,NQ,1679900940,12923.75,12924,12911,12914.5
3min,NQ,1679901120,12914.75,12920.25,12911.75,12913
3min,NQ,1679901300,12913.25,12923.25,12912,12920
3min,NQ,1679901480,12919.25,12923,12912.25,12915
3min,NQ,1679901660,12915,12918.25,12906,12907.5
3min,NQ,1679901840,12908,12908.5,12890.75,12891.75
3min,NQ,1679902020,12891,12896.25,12878,12880
3min,NQ,1679902200,12880,12882.25,12868,12870.75
3min,NQ,1679902380,12870.75,12871,12857,12869.25
3min,NQ,1679902560,12869.25,12872,12863.5,12870
3min,NQ,1679902740,12870.75,12875.75,12866.25,12871
3min,NQ,1679902920,12871.25,12874,12865.75,12867.5
3min,NQ,1679903100,12867.75,12871.75,12852.5,12854
3min,NQ,1679903280,12853.5,12864,12848.75,12862.5
3min,NQ,1679903460,12862.25,12869.5,12859.75,12867
3min,NQ,1679903640,12867.5,12869.5,12863.75,12865.5
3min,NQ,1679903820,12865,12870.75,12864.25,12870
3min,NQ,1679904000,12870.25,12886,12867.25,12886
3min,NQ,1679904180,12886.25,12886.75,12880.75,12886.5
3min,NQ,1679904360,12886.5,12893,12885.25,12890
3min,NQ,1679904540,12891,12898.5,12890.5,12892.25
3min,NQ,1679904720,12893.75,12898.75,12889.5,12894.25
3min,NQ,1679904900,12894.25,12897.25,12890.25,12894.5
3min,NQ,1679905080,12893.5,12898.5,12892.75,12897.25
3min,NQ,1679905260,12898.5,12908.5,12898,12900
3min,NQ,1679905440,12899.25,12907.5,12893.25,12900.5
3min,NQ,1679905620,12901,12907.25,12898.5,12901.75
3min,NQ,1679905800,12902.5,12911.5,12902.5,12909.25
3min,NQ,1679905980,12910,12914.75,12906,12914.25
3min,NQ,1679906160,12912.5,12916.25,12908.75,12910.75
3min,NQ,1679906340,12910.75,12910.75,12903.5,12906.75
3min,NQ,1679906520,12906.5,12908.25,12902,12904.75
3min,NQ,1679906700,12905,12909,12904.5,12908.25
3min,NQ,1679906880,12907,12911.75,12905,12905.75
3min,NQ,1679907060,12906,12915.5,12901.5,12911.5
3min,NQ,1679907240,12912,12912,12906.25,12909.5
3min,NQ,1679907420,12908.75,12912.75,12906.25,12909.75
3min,NQ,1679907600,12909.5,12914.75,12907.75,12912
3min,NQ,1679907780,12911.5,12914.75,12909.75,12909.75
3min,NQ,1679907960,12909.5,12912.75,12908.75,12912.75
3min,NQ,1679908140,12912,12912,12907.5,12908
3min,NQ,1679908320,12907.25,12908,12897.25,12899.75
3min,NQ,1679908500,12899.25,12904,12898.75,12901.5
3min,NQ,1679908680,12902,12909.25,12902,12908.25
3min,NQ,1679908860,12908,12912,12905.75,12907
3min,NQ,1679909040,12906,12908.75,12901,12902
3min,NQ,1679909220,12901.25,12913,12900.75,12904.5
3min,NQ,1679909400,12904.75,12906.5,12901.25,12903.5
3min,NQ,1679909580,12903.25,12904.5,12898.5,12898.5
3min,NQ,1679909760,12898.5,12905,12898.25,12904.5
3min,NQ,1679909940,12904,12907.75,12902.5,12903.25
3min,NQ,1679910120,12903.5,12913.5,12901.75,12913.5
3min,NQ,1679910300,12913,12931.75,12913,12922.25
3min,NQ,1679910480,12922.25,12922.75,12916.75,12921.25
3min,NQ,1679910660,12920.5,12923,12916.5,12919
3min,NQ,1679910840,12918,12919.5,12910.5,12914.5
3min,NQ,1679911020,12915,12920.25,12914.75,12917.75
3min,NQ,1679911200,12917.75,12929.75,12917.25,12925
3min,NQ,1679911380,12924.75,12927.5,12921.25,12927
3min,NQ,1679911560,12927,12928.25,12922.25,12928.25
3min,NQ,1679911740,12928.75,12937.25,12925.75,12935.25
3min,NQ,1679911920,12935.5,12936,12925.5,12926.5
3min,NQ,1679912100,12927.25,12928.75,12924.5,12928
3min,NQ,1679912280,12927.5,12929,12922.5,12926.75
3min,NQ,1679912460,12925.25,12929,12924.25,12927.5
3min,NQ,1679912640,12927.75,12929.75,12923.25,12924
3min,NQ,1679912820,12923.75,12928.25,12923.75,12925
3min,NQ,1679913000,12925.5,12926.75,12920,12926.75
3min,NQ,1679913180,12927,12928.5,12921,12927.25
3min,NQ,1679913360,12927.75,12933,12926.25,12931
3min,NQ,1679913540,12931,12933.5,12928,12929.25
3min,NQ,1679913720,12928.75,12929.25,12925.5,12926.5
3min,NQ,1679913900,12926.5,12942.25,12926,12934.75
3min,NQ,1679914080,12934.75,12937.25,12931,12934.25
3min,NQ,1679914260,12934.75,12936.25,12930.5,12931.25
3min,NQ,1679914440,12930.75,12931.75,12924,12925
3min,NQ,1679914620,12925.5,12931.25,12924.75,12928.75
3min,NQ,1679914800,12928.5,12940.75,12927,12937.5
3min,NQ,1679914980,12937.5,12938,12930.25,12934
3min,NQ,1679915160,12933.75,12948.75,12933.75,12944.5
3min,NQ,1679915340,12944.5,12955,12939.5,12950.5
3min,NQ,1679915520,12950,12950.5,12946,12947.75
3min,NQ,1679915700,12947,12951.75,12946.25,12949.5
3min,NQ,1679915880,12949.25,12956,12946.75,12948.5
3min,NQ,1679916060,12948.75,12957.5,12948.25,12950.75
3min,NQ,1679916240,12950.75,12955.5,12947.75,12954
3min,NQ,1679916420,12953.75,12956,12952,12952
3min,NQ,1679916600,12952.75,12956.25,12948.5,12954
3min,NQ,1679916780,12954,12954,12944.75,12945.5
3min,NQ,1679916960,12945,12946.5,12938,12941.25
3min,NQ,1679917140,12941,12950,12938,12939.5
3min,NQ,1679917320,12939.75,12941.25,12934.25,12940.25
3min,NQ,1679917500,12940.5,12944,12939,12943.5
3min,NQ,1679917680,12943.25,12946.5,12936.75,12939.5
3min,NQ,1679917860,12940,12941.75,12935.75,12937
3min,NQ,1679918040,12936.5,12938,12932.5,12937
3min,NQ,1679918220,12937.5,12944.75,12937.25,12944
3min,NQ,1679918400,12944.5,12951.5,12940,12944
3min,NQ,1679918580,12944.75,12945.5,12934.75,12935
3min,NQ,1679918760,12934.75,12943.75,12934.5,12942.5
3min,NQ,1679918940,12942.75,12947,12940.75,12941.5
3min,NQ,1679919120,12941.75,12943,12937.75,12942
3min,NQ,1679919300,12942.5,12942.5,12932.25,12933.25
3min,NQ,1679919480,12933,12934.5,12929.75,12931
3min,NQ,1679919660,12931.5,12935.5,12928.25,12932.75
3min,NQ,1679919840,12933,12938.5,12931.25,12933.75
3min,NQ,1679920020,12933.5,12934,12928.75,12929.25
3min,NQ,1679920200,12930,12933.5,12927,12929.25
3min,NQ,1679920380,12929.75,12931,12922,12923.25
3min,NQ,1679920560,12923,12934.5,12922.75,12932.5
3min,NQ,1679920740,12932.75,12938.25,12931.25,12932
3min,NQ,1679920920,12932,12937,12930.25,12931.25
3min,NQ,1679921100,12931.75,12936.25,12927.75,12930.75
3min,NQ,1679921280,12930.75,12930.75,12924.25,12926
3min,NQ,1679921460,12925.5,12926,12917.75,12918.5
3min,NQ,1679921640,12918.25,12921.25,12911.25,12913.75
3min,NQ,1679921820,12913.25,12919.5,12912.5,12915.5
3min,NQ,1679922000,12915.75,12927.5,12915.5,12927
3min,NQ,1679922180,12927.5,12932,12923.25,12924.75
3min,NQ,1679922360,12925,12931.25,12922.25,12930
3min,NQ,1679922540,12929.75,12933,12926,12931
3min,NQ,1679922720,12931.25,12931.25,12926.5,12929.25
3min,NQ,1679922900,12929.25,12932.25,12925.25,12932
3min,NQ,1679923080,12932.5,12937,12931,12933.75
3min,NQ,1679923260,12934,12937,12927.25,12927.75
3min,NQ,1679923440,12927.5,12927.5,12915.25,12918.75
3min,NQ,1679923620,12919,12921.75,12913.25,12919
3min,NQ,1679923800,12919.25,12925.75,12891.25,12903
3min,NQ,1679923980,12903.75,12920.75,12895,12907.5
3min,NQ,1679924160,12907.5,12909.5,12888.5,12900
3min,NQ,1679924340,12900.25,12922.25,12880.75,12919.5
3min,NQ,1679924520,12919.75,12940.5,12919.75,12936
3min,NQ,1679924700,12935.75,12952.5,12934.25,12938.25
3min,NQ,1679924880,12938.25,12965.25,12937.75,12956.5
3min,NQ,1679925060,12956,12962.75,12947,12949
3min,NQ,1679925240,12948.5,12948.75,12925.25,12928.75
3min,NQ,1679925420,12928.25,12935,12915.5,12932.25
3min,NQ,1679925600,12932.5,12948.25,12932.25,12940.25
3min,NQ,1679925780,12940.75,12946.75,12931.5,12941
3min,NQ,1679925960,12941,12947,12922,12940.75
3min,NQ,1679926140,12940.75,12947,12936.25,12939.5
3min,NQ,1679926320,12939.75,12939.75,12915.25,12917.25
3min,NQ,1679926500,12917.25,12932.5,12895,12911
3min,NQ,1679926680,12911,12922,12905.5,12918
3min,NQ,1679926860,12918,12930.75,12914.5,12927.5
3min,NQ,1679927040,12926.75,12928.75,12906.25,12913.25
3min,NQ,1679927220,12913.25,12919,12893.5,12897.5
3min,NQ,1679927400,12897.5,12898.75,12875.25,12886.75
3min,NQ,1679927580,12887.25,12891.25,12869.5,12872.75
3min,NQ,1679927760,12872.5,12884,12866.75,12876.25
3min,NQ,1679927940,12876,12890.5,12872.75,12882.75
3min,NQ,1679928120,12882,12886.5,12877,12879.5
3min,NQ,1679928300,12879.75,12890.5,12867.25,12886.75
3min,NQ,1679928480,12886.75,12892,12873.25,12881
3min,NQ,1679928660,12880.75,12889.5,12876.25,12886.5
3min,NQ,1679928840,12886,12898.5,12885.25,12895
3min,NQ,1679929020,12895,12895.75,12858.5,12862.5
3min,NQ,1679929200,12862.5,12869.25,12851.5,12859
3min,NQ,1679929380,12859.25,12864.5,12841,12846
3min,NQ,1679929560,12845.5,12852.25,12838.5,12846.5
3min,NQ,1679929740,12846.5,12846.5,12823.25,12833
3min,NQ,1679929920,12832.75,12849.25,12832,12847.5
3min,NQ,1679930100,12848.5,12851.5,12837,12849.25
3min,NQ,1679930280,12849,12850.25,12830.5,12840.25
3min,NQ,1679930460,12840.5,12853.5,12840,12844
3min,NQ,1679930640,12844,12846.75,12837,12839.25
3min,NQ,1679930820,12838.25,12853.75,12836.5,12848.5
3min,NQ,1679931000,12848.5,12855.5,12840.5,12853.5
3min,NQ,1679931180,12853.75,12854.75,12842.75,12847.5
3min,NQ,1679931360,12847.5,12851.25,12831.25,12832.5
3min,NQ,1679931540,12832.25,12839.25,12824.5,12828.25
3min,NQ,1679931720,12828.25,12829,12814,12826.5
3min,NQ,1679931900,12826.5,12827.5,12817.5,12824.75
3min,NQ,1679932080,12824.5,12827.25,12816.75,12818.25
3min,NQ,1679932260,12817.75,12825.75,12798.5,12799.5
3min,NQ,1679932440,12799.5,12804.75,12774.5,12786.5
3min,NQ,1679932620,12786.25,12792,12776.5,12781.5
3min,NQ,1679932800,12782,12788,12770,12774
3min,NQ,1679932980,12774.5,12789.5,12772.5,12775.25
3min,NQ,1679933160,12775.75,12780.5,12765.5,12770.75
3min,NQ,1679933340,12770.5,12782.5,12769.75,12775.5
3min,NQ,1679933520,12775.5,12786.5,12771,12783.25
3min,NQ,1679933700,12783.25,12796.5,12779.75,12792.25
3min,NQ,1679933880,12791.5,12801.5,12790.5,12799.75
3min,NQ,1679934060,12800.25,12808.5,12798.5,12806
3min,NQ,1679934240,12805.75,12811.5,12795.5,12807.75
3min,NQ,1679934420,12807.5,12817.5,12801.75,12815.25
3min,NQ,1679934600,12815.5,12818.5,12798.75,12801.75
3min,NQ,1679934780,12802.25,12802.5,12792.25,12793.25
3min,NQ,1679934960,12793.75,12798.5,12782.75,12788.75
3min,NQ,1679935140,12789,12793.5,12767.5,12768.75
3min,NQ,1679935320,12768.5,12782.75,12768.25,12782
3min,NQ,1679935500,12782.5,12790,12777.25,12780
3min,NQ,1679935680,12779.5,12798,12778.5,12796.75
3min,NQ,1679935860,12797.5,12800.25,12786,12788
3min,NQ,1679936040,12788,12792.75,12785.25,12792.5
3min,NQ,1679936220,12792.25,12792.5,12782.75,12790.5
3min,NQ,1679936400,12791,12797.25,12779.25,12789.5
3min,NQ,1679936580,12789.5,12803.5,12787.25,12796
3min,NQ,1679936760,12796.25,12806.75,12793,12802.5
3min,NQ,1679936940,12802.5,12802.5,12774.25,12777.5
3min,NQ,1679937120,12777.75,12786.25,12775,12781
3min,NQ,1679937300,12780.25,12781,12768.25,12771.25
3min,NQ,1679937480,12771.25,12789.75,12771,12787.5
3min,NQ,1679937660,12787.75,12809,12787.5,12801
3min,NQ,1679937840,12801,12805.25,12797,12800.75
3min,NQ,1679938020,12800.75,12806.5,12797.75,12804.25
3min,NQ,1679938200,12803.5,12813.5,12800.75,12807.75
3min,NQ,1679938380,12807.5,12814.5,12805.25,12812.75
3min,NQ,1679938560,12812.5,12815.75,12807,12811.25
3min,NQ,1679938740,12811.25,12823.5,12808,12821.75
3min,NQ,1679938920,12821.5,12827.5,12816.75,12826.5
3min,NQ,1679939100,12826.25,12833,12820.25,12831.5
3min,NQ,1679939280,12831.5,12834.5,12820.5,12822.5
3min,NQ,1679939460,12822.75,12824.75,12813.75,12816.25
3min,NQ,1679939640,12816.25,12817.5,12807,12814.5
3min,NQ,1679939820,12814.75,12815.5,12805.25,12806.5
3min,NQ,1679940000,12806,12810,12792.5,12796.25
3min,NQ,1679940180,12796.5,12803,12789,12796.25
3min,NQ,1679940360,12796.25,12799,12789,12795.5
3min,NQ,1679940540,12795,12806.25,12793.5,12803.25
3min,NQ,1679940720,12803,12816.75,12801.25,12816
3min,NQ,1679940900,12816,12820,12810.25,12819
3min,NQ,1679941080,12819.25,12826,12816.75,12822
3min,NQ,1679941260,12822.25,12836.5,12822,12830
3min,NQ,1679941440,12830.25,12844,12828.75,12833.5
3min,NQ,1679941620,12833.75,12836,12829.5,12830.5
3min,NQ,1679941800,12830.25,12845,12830,12840.5
3min,NQ,1679941980,12840.75,12845,12834,12842.75
3min,NQ,1679942160,12843,12855.25,12841.25,12847
3min,NQ,1679942340,12847.25,12849.25,12840.25,12845.25
3min,NQ,1679942520,12845.5,12850.5,12842.5,12844.75
3min,NQ,1679942700,12844.75,12856,12843.5,12844
3min,NQ,1679942880,12844,12852.25,12839.25,12845.5
3min,NQ,1679943060,12845.75,12857,12845,12849.75
3min,NQ,1679943240,12850.25,12853.25,12847.75,12849.25
3min,NQ,1679943420,12849.5,12860,12849,12856.25
3min,NQ,1679943600,12856.25,12868.5,12855.75,12866.5
3min,NQ,1679943780,12866.75,12868.75,12841.25,12844.5
3min,NQ,1679943960,12844.5,12850.75,12836.5,12845
3min,NQ,1679944140,12844.25,12846.5,12837,12842.5
3min,NQ,1679944320,12842.5,12846.75,12838,12844
3min,NQ,1679944500,12843.5,12851.25,12835.5,12850.5
3min,NQ,1679944680,12849.75,12851,12831.5,12833.25
3min,NQ,1679944860,12833,12840.25,12829.5,12835.75
3min,NQ,1679945040,12836,12842.75,12835,12836.5
3min,NQ,1679945220,12837,12847.75,12834.5,12842
3min,NQ,1679945400,12841.25,12845.5,12835,12835.5
3min,NQ,1679945580,12835,12839,12825.25,12829
3min,NQ,1679945760,12829.25,12830.75,12809.25,12814.5
3min,NQ,1679945940,12813.75,12823.5,12813.5,12819.5
3min,NQ,1679946120,12819.5,12831.25,12819.5,12821
3min,NQ,1679946300,12820.5,12823.75,12812,12816.75
3min,NQ,1679946480,12816.75,12819.5,12799.25,12805.75
3min,NQ,1679946660,12805.25,12820.75,12800.75,12816.25
3min,NQ,1679946840,12816.25,12822.25,12788.25,12789.75
3min,NQ,1679947020,12790,12800.25,12776.25,12799.75
3min,NQ,1679947200,12799.75,12813.25,12797.25,12810.5
3min,NQ,1679947380,12811,12817.5,12807,12812.5
3min,NQ,1679947560,12812.5,12815,12807.75,12809.5
3min,NQ,1679947740,12810,12810.75,12806.75,12807.5
3min,NQ,1679947920,12808,12815,12805.75,12812.5
3min,NQ,1679948100,12812.25,12814.5,12810.75,12813
3min,NQ,1679948280,12813.25,12815.25,12811.25,12814.75
3min,NQ,1679948460,12814.25,12815,12813,12813.5
3min,NQ,1679948640,12813.25,12815,12812.75,12813.75
3min,NQ,1679948820,12814,12815.5,12812.25,12815
3min,NQ,1679949000,12815,12816.25,12813.75,12815
3min,NQ,1679949180,12815,12818.25,12815,12817
3min,NQ,1679949360,12817,12817.25,12811.75,12811.75
3min,NQ,1679949540,12811.75,12812.25,12809.75,12811.25
3min,NQ,1679949720,12811.5,12812.5,12809.25,12811.75
3min,NQ,1679949900,12811.25,12817.75,12809.25,12815.75
3min,NQ,1679950080,12816,12816,12812,12813.5
3min,NQ,1679950260,12813,12815,12812,12813.5
3min,NQ,1679950440,12814,12814,12811.5,12813
3min,NQ,1679950620,12813.25,12814.75,12811.5,12814.25
3min,NQ,1679954400,12810.5,12812.25,12806.25,12806.75
3min,NQ,1679954580,12807,12811.5,12806.75,12810.5
3min,NQ,1679954760,12809.25,12809.25,12804.25,12807.75
3min,NQ,1679954940,12808.5,12810.75,12807,12810.5
3min,NQ,1679955120,12809.75,12810.25,12805.5,12806.5
3min,NQ,1679955300,12806.25,12806.75,12804,12806
3min,NQ,1679955480,12806,12806,12803,12804
