timeframe,symbol,time,open,high,low,close
3min,AAPL,1682105220,164.97,164.98,164.87,164.96
3min,AAPL,1682105400,164.96,165.05,164.94,165.04
3min,AAPL,1682105580,165.04,165.04,164.96,165.01
3min,AAPL,1682105760,165,165,164.85,164.9
3min,AAPL,1682105940,164.89,164.91,164.815,164.88
3min,AAPL,1682106120,164.89,164.9,164.69,164.8
3min,AAPL,1682106300,164.81,164.86,164.76,164.83
3min,AAPL,1682106480,164.835,164.93,164.81,164.92
3min,AAPL,1682106660,164.92,165,164.91,164.99
3min,AAPL,1682106840,165,165.06,164.945,165.005
3min,AAPL,1682107020,165.005,165.06,164.98,165.01
3min,AAPL,1682343000,164.98,165.02,164.41,164.45
3min,AAPL,1682343180,164.44,165.04,164.42,164.94
3min,AAPL,1682343360,164.94,165.22,164.81,165.12
3min,AAPL,1682343540,165.12,165.32,164.94,165.22
3min,AAPL,1682343720,165.225,165.34,165.1,165.265
3min,AAPL,1682343900,165.26,165.47,165.22,165.39
3min,AAPL,1682344080,165.39,165.41,165.11,165.16
3min,AAPL,1682344260,165.18,165.32,165.13,165.26
3min,AAPL,1682344440,165.27,165.41,165.11,165.14
3min,AAPL,1682344620,165.135,165.26,165.07,165.18
3min,AAPL,1682344800,165.16,165.18,164.94,164.955
3min,AAPL,1682344980,164.96,165.05,164.79,164.87
3min,AAPL,1682345160,164.86,165.03,164.83,164.96
3min,AAPL,1682345340,164.95,165,164.82,165
3min,AAPL,1682345520,165,165.29,164.99,165.05
3min,AAPL,1682345700,165.065,165.16,164.91,165.11
3min,AAPL,1682345880,165.12,165.29,165.08,165.21
3min,AAPL,1682346060,165.2,165.36,165.16,165.34
3min,AAPL,1682346240,165.35,165.42,165.3,165.37
3min,AAPL,1682346420,165.37,165.39,165.24,165.29
3min,AAPL,1682346600,165.29,165.35,165.17,165.35
3min,AAPL,1682346780,165.35,165.37,164.96,165.03
3min,AAPL,1682346960,165,165.01,164.6,164.62
3min,AAPL,1682347140,164.62,164.62,164.46,164.47
3min,AAPL,1682347320,164.46,164.47,164.2,164.2
3min,AAPL,1682347500,164.2,164.3,164.165,164.25
3min,AAPL,1682347680,164.25,164.36,164.17,164.35
3min,AAPL,1682347860,164.34,164.38,164.18,164.24
3min,AAPL,1682348040,164.24,164.27,164.06,164.12
3min,AAPL,1682348220,164.12,164.2,164.03,164.04
3min,AAPL,1682348400,164.03,164.13,163.89,164.05
3min,AAPL,1682348580,164.06,164.11,163.98,164.05
3min,AAPL,1682348760,164.055,164.23,164.04,164.13
3min,AAPL,1682348940,164.13,164.3,164.1,164.27
3min,AAPL,1682349120,164.28,164.32,164.16,164.17
3min,AAPL,1682349300,164.17,164.26,164.07,164.17
3min,AAPL,1682349480,164.16,164.41,164.15,164.35
3min,AAPL,1682349660,164.34,164.36,164.24,164.28
3min,AAPL,1682349840,164.27,164.37,164.22,164.29
3min,AAPL,1682350020,164.29,164.3,164.15,164.18
3min,AAPL,1682350200,164.18,164.32,164.11,164.16
3min,AAPL,1682350380,164.16,164.34,164.16,164.31
3min,AAPL,1682350560,164.32,164.32,164.13,164.24
3min,AAPL,1682350740,164.24,164.25,164.05,164.06
3min,AAPL,1682350920,164.06,164.15,164,164.08
3min,AAPL,1682351100,164.08,164.32,164.02,164.25
3min,AAPL,1682351280,164.25,164.27,164.14,164.16
3min,AAPL,1682351460,164.15,164.22,164.09,164.09
3min,AAPL,1682351640,164.09,164.1,164,164.07
3min,AAPL,1682351820,164.07,164.19,164.06,164.13
3min,AAPL,1682352000,164.14,164.3,164.115,164.28
3min,AAPL,1682352180,164.26,164.29,164.19,164.23
3min,AAPL,1682352360,164.215,164.26,164.1,164.1
3min,AAPL,1682352540,164.09,164.24,164.09,164.2
3min,AAPL,1682352720,164.21,164.21,164.08,164.09
3min,AAPL,1682352900,164.08,164.16,164.04,164.16
3min,AAPL,1682353080,164.17,164.26,164.14,164.26
3min,AAPL,1682353260,164.26,164.31,164.22,164.26
3min,AAPL,1682353440,164.25,164.33,164.23,164.33
3min,AAPL,1682353620,164.33,164.35,164.31,164.33
3min,AAPL,1682353800,164.33,164.43,164.29,164.41
3min,AAPL,1682353980,164.42,164.42,164.36,164.42
3min,AAPL,1682354160,164.41,164.57,164.4,164.53
3min,AAPL,1682354340,164.55,164.62,164.5,164.52
3min,AAPL,1682354520,164.52,164.52,164.43,164.46
3min,AAPL,1682354700,164.455,164.47,164.39,164.43
3min,AAPL,1682354880,164.42,164.6,164.41,164.585
3min,AAPL,1682355060,164.58,164.62,164.44,164.45
3min,AAPL,1682355240,164.455,164.5,164.415,164.45
3min,AAPL,1682355420,164.45,164.56,164.43,164.51
3min,AAPL,1682355600,164.52,164.52,164.39,164.4
3min,AAPL,1682355780,164.4,164.54,164.38,164.48
3min,AAPL,1682355960,164.48,164.54,164.44,164.52
3min,AAPL,1682356140,164.51,164.68,164.47,164.6
3min,AAPL,1682356320,164.61,164.77,164.57,164.77
3min,AAPL,1682356500,164.77,164.88,164.67,164.68
3min,AAPL,1682356680,164.67,164.71,164.62,164.64
3min,AAPL,1682356860,164.64,164.75,164.635,164.68
3min,AAPL,1682357040,164.67,164.82,164.67,164.79
3min,AAPL,1682357220,164.8,164.88,164.75,164.78
3min,AAPL,1682357400,164.78,164.85,164.73,164.85
3min,AAPL,1682357580,164.85,164.92,164.78,164.82
3min,AAPL,1682357760,164.82,164.91,164.785,164.88
3min,AAPL,1682357940,164.88,164.9,164.8,164.8
3min,AAPL,1682358120,164.8,164.85,164.8,164.83
3min,AAPL,1682358300,164.83,164.845,164.75,164.82
3min,AAPL,1682358480,164.83,164.93,164.81,164.91
3min,AAPL,1682358660,164.91,165.06,164.9,165.01
3min,AAPL,1682358840,165.01,165.16,164.99,165.08
3min,AAPL,1682359020,165.085,165.21,165.08,165.135
3min,AAPL,1682359200,165.135,165.31,165.135,165.31
3min,AAPL,1682359380,165.31,165.35,165.25,165.29
3min,AAPL,1682359560,165.29,165.31,165.14,165.2
3min,AAPL,1682359740,165.19,165.29,165.18,165.24
3min,AAPL,1682359920,165.25,165.44,165.23,165.4
3min,AAPL,1682360100,165.41,165.44,165.31,165.38
3min,AAPL,1682360280,165.39,165.39,165.21,165.23
3min,AAPL,1682360460,165.22,165.34,165.16,165.17
3min,AAPL,1682360640,165.165,165.19,165.1,165.13
3min,AAPL,1682360820,165.13,165.18,165.12,165.18
3min,AAPL,1682361000,165.18,165.21,165.01,165.02
3min,AAPL,1682361180,165.03,165.16,165.03,165.16
3min,AAPL,1682361360,165.155,165.17,165.05,165.05
3min,AAPL,1682361540,165.05,165.1,165.03,165.055
3min,AAPL,1682361720,165.06,165.07,164.99,165.06
3min,AAPL,1682361900,165.05,165.12,164.98,165.12
3min,AAPL,1682362080,165.12,165.22,165.1,165.16
3min,AAPL,1682362260,165.16,165.23,165.135,165.15
3min,AAPL,1682362440,165.14,165.24,165.14,165.21
3min,AAPL,1682362620,165.22,165.305,165.215,165.3
3min,AAPL,1682362800,165.3,165.35,165.25,165.26
3min,AAPL,1682362980,165.26,165.35,165.23,165.3
3min,AAPL,1682363160,165.31,165.35,165.27,165.32
3min,AAPL,1682363340,165.32,165.42,165.32,165.42
3min,AAPL,1682363520,165.43,165.43,165.325,165.4
3min,AAPL,1682363700,165.39,165.41,165.27,165.32
3min,AAPL,1682363880,165.315,165.41,165.3,165.32
3min,AAPL,1682364060,165.325,165.36,165.31,165.31
3min,AAPL,1682364240,165.32,165.39,165.28,165.29
3min,AAPL,1682364420,165.29,165.4,165.24,165.35
3min,AAPL,1682364600,165.34,165.44,165.29,165.43
3min,AAPL,1682364780,165.43,165.57,165.43,165.56
3min,AAPL,1682364960,165.56,165.6,165.355,165.37
3min,AAPL,1682365140,165.36,165.54,165.36,165.54
3min,AAPL,1682365320,165.54,165.55,165.27,165.28
3min,AAPL,1682365500,165.28,165.51,165.27,165.46
3min,AAPL,1682365680,165.46,165.52,165.28,165.35
3min,AAPL,1682365860,165.35,165.43,165.29,165.29
3min,AAPL,1682366040,165.29,165.31,165.085,165.18
3min,AAPL,1682366220,165.19,165.37,165.18,165.35
3min,AAPL,1682429400,165.19,166.14,165.07,165.89
3min,AAPL,1682429580,165.86,165.96,165.7,165.75
3min,AAPL,1682429760,165.74,166.11,165.69,166.01
3min,AAPL,1682429940,166.01,166.31,165.95,166.04
3min,AAPL,1682430120,166.02,166.3,165.92,166.23
3min,AAPL,1682430300,166.23,166.25,165.64,165.84
3min,AAPL,1682430480,165.82,166.04,165.78,165.89
3min,AAPL,1682430660,165.87,165.955,165.72,165.76
3min,AAPL,1682430840,165.76,165.82,165.62,165.69
