timeframe,symbol,time,open,high,low,close
1min,AAPL,1678722060,152.6,152.77,152.57,152.63
1min,AAPL,1678722120,152.67,152.88,152.51,152.83
1min,AAPL,1678722180,152.83,152.9,152.72,152.77
1min,AAPL,1678722240,152.79,152.86,152.65,152.67
1min,AAPL,1678722300,152.68,152.75,152.6,152.69
1min,AAPL,1678722360,152.7,152.81,152.51,152.77
1min,AAPL,1678722420,152.76,152.82,152.64,152.755
1min,AAPL,1678722480,152.745,153.02,152.53,152.96
1min,AAPL,1678722540,152.94,153.14,152.9,153.08
1min,AAPL,1678722600,153.06,153.12,152.58,152.63
1min,AAPL,1678722660,152.66,152.84,152.53,152.76
1min,AAPL,1678722720,152.77,152.86,152.68,152.72
1min,AAPL,1678722780,152.68,152.71,152.43,152.59
1min,AAPL,1678722840,152.68,152.73,152.33,152.33
1min,AAPL,1678722900,152.32,152.45,152.24,152.31
1min,AAPL,1678722960,152.3,152.52,152.3,152.42
1min,AAPL,1678723020,152.42,152.53,152.28,152.41
1min,AAPL,1678723080,152.36,152.64,152.29,152.62
1min,AAPL,1678723140,152.6,152.71,152.53,152.6
1min,AAPL,1678723200,152.62,153.1,152.57,152.84
1min,AAPL,1678723260,152.83,152.94,152.71,152.77
1min,AAPL,1678723320,152.77,152.78,152.35,152.37
1min,AAPL,1678723380,152.32,152.32,152.06,152.15
1min,AAPL,1678723440,152.18,152.25,152.05,152.24
1min,AAPL,1678723500,152.24,152.39,152.16,152.31
1min,AAPL,1678723560,152.29,152.71,152.27,152.61
1min,AAPL,1678723620,152.62,152.71,152.53,152.65
1min,AAPL,1678723680,152.63,152.69,152.54,152.56
1min,AAPL,1678723740,152.57,152.75,152.57,152.71
1min,AAPL,1678723800,152.68,152.79,152.53,152.57
1min,AAPL,1678723860,152.58,152.61,152.32,152.33
1min,AAPL,1678723920,152.36,152.36,152.21,152.36
1min,AAPL,1678723980,152.37,152.74,152.34,152.65
1min,AAPL,1678724040,152.66,152.79,152.45,152.46
1min,AAPL,1678724100,152.45,152.73,152.42,152.61
1min,AAPL,1678724160,152.59,152.71,152.52,152.7
1min,AAPL,1678724220,152.71,152.78,152.46,152.47
1min,AAPL,1678724280,152.52,152.53,152.29,152.29
1min,AAPL,1678724340,152.27,152.38,152.22,152.3
1min,AAPL,1678724400,152.29,152.36,152.23,152.36
1min,AAPL,1678724460,152.38,152.38,152.17,152.24
1min,AAPL,1678724520,152.23,152.45,152.23,152.3
1min,AAPL,1678724580,152.32,152.46,152.32,152.43
1min,AAPL,1678724640,152.44,152.49,152.02,152.08
1min,AAPL,1678724700,152.07,152.3,152.04,152.13
1min,AAPL,1678724760,152.12,152.12,151.99,152.1
1min,AAPL,1678724820,152.09,152.3,152.06,152.29
1min,AAPL,1678724880,152.28,152.36,152.195,152.26
1min,AAPL,1678724940,152.26,152.34,152.11,152.28
1min,AAPL,1678725000,152.3,152.34,152.21,152.29
1min,AAPL,1678725060,152.34,152.35,152.16,152.31
1min,AAPL,1678725120,152.3,152.3,152,152.07
1min,AAPL,1678725180,152.07,152.11,151.87,151.91
1min,AAPL,1678725240,151.92,152.01,151.69,151.77
1min,AAPL,1678725300,151.77,151.95,151.76,151.87
1min,AAPL,1678725360,151.87,152.16,151.87,152.08
1min,AAPL,1678725420,152.12,152.26,152.1,152.22
1min,AAPL,1678725480,152.25,152.37,152.22,152.22
1min,AAPL,1678725540,152.23,152.25,152.13,152.15
1min,AAPL,1678725600,152.15,152.25,152.1,152.18
1min,AAPL,1678725660,152.18,152.3,152.09,152.3
1min,AAPL,1678725720,152.32,152.58,152.32,152.47
1min,AAPL,1678725780,152.47,152.55,152.39,152.42
1min,AAPL,1678725840,152.35,152.35,152.25,152.29
1min,AAPL,1678725900,152.29,152.5,152.16,152.48
1min,AAPL,1678725960,152.45,152.47,152.12,152.23
1min,AAPL,1678726020,152.22,152.22,151.86,151.91
1min,AAPL,1678726080,151.89,151.9,151.71,151.75
1min,AAPL,1678726140,151.77,151.77,151.49,151.67
1min,AAPL,1678726200,151.7,151.75,151.58,151.72
1min,AAPL,1678726260,151.73,151.73,151.59,151.64
1min,AAPL,1678726320,151.65,151.74,151.58,151.66
1min,AAPL,1678726380,151.64,151.85,151.56,151.81
1min,AAPL,1678726440,151.8,152.05,151.8,151.85
1min,AAPL,1678726500,151.9,151.93,151.79,151.88
1min,AAPL,1678726560,151.895,152.03,151.84,151.92
1min,AAPL,1678726620,151.915,151.915,151.56,151.56
1min,AAPL,1678726680,151.56,151.74,151.56,151.67
1min,AAPL,1678726740,151.69,151.84,151.66,151.8
1min,AAPL,1678726800,151.78,151.84,151.5,151.54
1min,AAPL,1678726860,151.55,151.63,151.21,151.25
1min,AAPL,1678726920,151.21,151.46,151.21,151.31
1min,AAPL,1678726980,151.36,151.63,151.29,151.63
1min,AAPL,1678727040,151.61,151.65,151.42,151.47
1min,AAPL,1678727100,151.43,151.51,151.37,151.44
1min,AAPL,1678727160,151.46,151.5,151.24,151.25
1min,AAPL,1678727220,151.22,151.27,151.06,151.27
1min,AAPL,1678727280,151.29,151.36,151.24,151.29
1min,AAPL,1678727340,151.28,151.57,151.28,151.56
1min,AAPL,1678727400,151.54,151.65,151.46,151.55
1min,AAPL,1678727460,151.55,151.56,151.38,151.5
1min,AAPL,1678727520,151.48,151.72,151.4,151.67
1min,AAPL,1678727580,151.64,151.64,151.48,151.56
1min,AAPL,1678727640,151.55,151.62,151.45,151.59
1min,AAPL,1678727700,151.55,151.57,151.4,151.47
1min,AAPL,1678727760,151.46,151.88,151.44,151.74
1min,AAPL,1678727820,151.73,151.89,151.69,151.78
1min,AAPL,1678727880,151.71,151.71,151.47,151.49
1min,AAPL,1678727940,151.5,151.575,151.46,151.55
1min,AAPL,1678728000,151.52,151.57,151.43,151.47
1min,AAPL,1678728060,151.49,151.51,151.2,151.25
1min,AAPL,1678728120,151.27,151.32,151.14,151.3
1min,AAPL,1678728180,151.255,151.39,151.2,151.21
1min,AAPL,1678728240,151.22,151.3,151.09,151.09
1min,AAPL,1678728300,151.08,151.14,150.995,151.1
1min,AAPL,1678728360,151.085,151.355,151,151.28
1min,AAPL,1678728420,151.2,151.28,151.03,151.04
1min,AAPL,1678728480,151.07,151.2,151.04,151.11
1min,AAPL,1678728540,151.14,151.32,151.14,151.25
1min,AAPL,1678728600,151.235,151.35,151.2,151.29
1min,AAPL,1678728660,151.28,151.32,151.12,151.12
1min,AAPL,1678728720,151.13,151.23,151.09,151.16
1min,AAPL,1678728780,151.15,151.23,151.02,151.04
1min,AAPL,1678728840,151.03,151.08,150.9,150.96
1min,AAPL,1678728900,150.945,151.28,150.88,151.18
1min,AAPL,1678728960,151.24,151.48,151.24,151.38
1min,AAPL,1678729020,151.39,151.73,151.35,151.66
1min,AAPL,1678729080,151.68,151.9,151.565,151.83
1min,AAPL,1678729140,151.84,151.92,151.655,151.655
1min,AAPL,1678729200,151.71,151.79,151.615,151.73
1min,AAPL,1678729260,151.71,151.825,151.65,151.79
1min,AAPL,1678729320,151.81,151.81,151.7,151.72
1min,AAPL,1678729380,151.7,151.7,151.51,151.61
1min,AAPL,1678729440,151.61,151.83,151.61,151.8
1min,AAPL,1678729500,151.77,151.83,151.73,151.775
1min,AAPL,1678729560,151.76,151.83,151.66,151.78
1min,AAPL,1678729620,151.83,151.86,151.53,151.58
1min,AAPL,1678729680,151.59,151.71,151.59,151.61
1min,AAPL,1678729740,151.63,151.7,151.59,151.62
1min,AAPL,1678729800,151.6,151.67,151.58,151.61
1min,AAPL,1678729860,151.59,151.63,151.54,151.62
1min,AAPL,1678729920,151.625,151.73,151.57,151.57
1min,AAPL,1678729980,151.59,151.85,151.55,151.83
1min,AAPL,1678730040,151.84,151.86,151.59,151.6
1min,AAPL,1678730100,151.61,151.92,151.59,151.88
1min,AAPL,1678730160,151.88,151.94,151.795,151.875
1min,AAPL,1678730220,151.85,151.97,151.84,151.94
1min,AAPL,1678730280,151.96,152.03,151.85,151.93
1min,AAPL,1678730340,151.93,151.98,151.81,151.94
1min,AAPL,1678730400,151.93,152.02,151.85,151.87
1min,AAPL,1678730460,151.88,152.17,151.88,152.06
1min,AAPL,1678730520,152.03,152.37,151.98,152.3
1min,AAPL,1678730580,152.32,152.34,151.87,152.01
1min,AAPL,1678730640,152,152.11,151.95,152.05
1min,AAPL,1678730700,152.07,152.07,151.88,151.97
1min,AAPL,1678730760,152.01,152.15,152.01,152.02
1min,AAPL,1678730820,151.97,152,151.87,151.945
1min,AAPL,1678730880,151.97,152.07,151.93,151.97
1min,AAPL,1678730940,151.94,151.97,151.85,151.9
1min,AAPL,1678731000,151.88,152.04,151.88,151.99
1min,AAPL,1678731060,151.98,152.02,151.77,151.81
1min,AAPL,1678731120,151.82,152.18,151.82,152.08
1min,AAPL,1678731180,152.05,152.15,151.86,151.92
1min,AAPL,1678731240,151.92,152.06,151.91,152.01
1min,AAPL,1678731300,152.04,152.21,152.04,152.14
1min,AAPL,1678731360,152.16,152.21,152.08,152.16
1min,AAPL,1678731420,152.17,152.23,152.1,152.2
1min,AAPL,1678731480,152.205,152.36,152.06,152.28
1min,AAPL,1678731540,152.28,152.4,152.08,152.09
1min,AAPL,1678731600,152.08,152.1,151.94,152.07
1min,AAPL,1678731660,152.11,152.25,152.04,152.25
1min,AAPL,1678731720,152.18,152.22,152.01,152.16
1min,AAPL,1678731780,152.18,152.34,152.1,152.31
1min,AAPL,1678731840,152.34,152.39,152.28,152.36
1min,AAPL,1678731900,152.39,152.54,152.26,152.28
1min,AAPL,1678731960,152.22,152.22,152.05,152.12
1min,AAPL,1678732020,152.13,152.28,152.12,152.26
1min,AAPL,1678732080,152.27,152.45,152.27,152.3
1min,AAPL,1678732140,152.345,152.345,152.21,152.22
1min,AAPL,1678732200,152.265,152.5,152.21,152.45
1min,AAPL,1678732260,152.475,152.475,152.34,152.37
1min,AAPL,1678732320,152.39,152.43,152.35,152.425
1min,AAPL,1678732380,152.43,152.52,152.41,152.45
1min,AAPL,1678732440,152.52,152.7,152.515,152.54
1min,AAPL,1678732500,152.45,152.46,152.29,152.36
1min,AAPL,1678732560,152.39,152.39,152.24,152.34
1min,AAPL,1678732620,152.31,152.37,152.15,152.16
1min,AAPL,1678732680,152.14,152.21,152.01,152.03
1min,AAPL,1678732740,152.04,152.1,151.9,152.065
1min,AAPL,1678732800,152.09,152.095,151.91,152.09
1min,AAPL,1678732860,152.09,152.25,152.06,152.225
1min,AAPL,1678732920,152.23,152.23,152.04,152.15
1min,AAPL,1678732980,152.14,152.37,152.12,152.16
1min,AAPL,1678733040,152.17,152.21,152.04,152.14
1min,AAPL,1678733100,152.17,152.17,152.01,152.04
1min,AAPL,1678733160,152.04,152.06,151.86,151.905
1min,AAPL,1678733220,151.95,151.96,151.74,151.92
1min,AAPL,1678733280,151.92,152.07,151.92,151.97
1min,AAPL,1678733340,152.08,152.13,151.96,152.05
1min,AAPL,1678733400,152.035,152.15,152,152.08
1min,AAPL,1678733460,152.09,152.11,151.97,151.97
1min,AAPL,1678733520,151.95,152.03,151.88,151.96
1min,AAPL,1678733580,151.97,152.07,151.97,152.02
1min,AAPL,1678733640,152.05,152.17,152.01,152.17
1min,AAPL,1678733700,152.17,152.23,152.14,152.2
1min,AAPL,1678733760,152.19,152.19,152.09,152.12
1min,AAPL,1678733820,152.09,152.16,152.02,152.05
1min,AAPL,1678733880,152.06,152.23,152.06,152.18
1min,AAPL,1678733940,152.18,152.23,152.02,152.11
1min,AAPL,1678734000,152.08,152.23,152.02,152.23
1min,AAPL,1678734060,152.22,152.34,151.93,152.04
1min,AAPL,1678734120,151.98,152.06,151.92,151.99
1min,AAPL,1678734180,152,152.04,151.9,151.93
1min,AAPL,1678734240,151.89,151.89,151.68,151.68
1min,AAPL,1678734300,151.67,151.95,151.61,151.92
1min,AAPL,1678734360,151.95,152.18,151.95,152.03
1min,AAPL,1678734420,152.02,152.2,151.99,152.12
1min,AAPL,1678734480,152.175,152.18,151.94,151.98
1min,AAPL,1678734540,151.98,152.08,151.86,151.86
1min,AAPL,1678734600,151.9,151.94,151.86,151.92
1min,AAPL,1678734660,151.95,152.06,151.89,151.93
1min,AAPL,1678734720,151.93,152.2,151.93,152.17
1min,AAPL,1678734780,152.195,152.31,151.96,152
1min,AAPL,1678734840,152.03,152.15,151.99,152.15
1min,AAPL,1678734900,152.18,152.24,152.11,152.18
1min,AAPL,1678734960,152.22,152.22,152.03,152.12
1min,AAPL,1678735020,152.07,152.09,151.805,151.845
1min,AAPL,1678735080,151.82,151.88,151.73,151.86
1min,AAPL,1678735140,151.84,151.91,151.67,151.79
1min,AAPL,1678735200,151.8,151.81,151.47,151.49
1min,AAPL,1678735260,151.47,151.56,151.35,151.45
1min,AAPL,1678735320,151.47,151.505,151.3,151.38
1min,AAPL,1678735380,151.39,151.46,151.35,151.38
1min,AAPL,1678735440,151.39,151.45,151.18,151.24
1min,AAPL,1678735500,151.23,151.29,150.9,150.95
1min,AAPL,1678735560,150.97,151.105,150.9,151.05
1min,AAPL,1678735620,151.05,151.11,150.87,151.01
1min,AAPL,1678735680,150.99,151.05,150.9,150.94
1min,AAPL,1678735740,150.94,151.08,150.82,151.04
1min,AAPL,1678735800,151.03,151.3,151.03,151.15
1min,AAPL,1678735860,151.1,151.18,151.02,151.18
1min,AAPL,1678735920,151.16,151.25,151.01,151.01
1min,AAPL,1678735980,151.04,151.335,150.99,151.275
1min,AAPL,1678736040,151.3,151.355,151.21,151.28
1min,AAPL,1678736100,151.24,151.45,151.21,151.43
1min,AAPL,1678736160,151.38,151.49,151.13,151.23
1min,AAPL,1678736220,151.21,151.37,151.18,151.32
1min,AAPL,1678736280,151.32,151.5,151.28,151.38
1min,AAPL,1678736340,151.36,151.45,151.31,151.45
1min,AAPL,1678736400,151.46,151.49,151.26,151.35
1min,AAPL,1678736460,151.33,151.39,151.2,151.235
1min,AAPL,1678736520,151.25,151.5,151.18,151.49
1min,AAPL,1678736580,151.475,151.61,151.26,151.34
1min,AAPL,1678736640,151.38,151.46,151.03,151.22
1min,AAPL,1678736700,151.25,151.35,151.03,151.14
1min,AAPL,1678736760,151.14,151.23,151.05,151.07
1min,AAPL,1678736820,151.08,151.24,151.06,151.145
1min,AAPL,1678736880,151.125,151.16,150.97,151.13
1min,AAPL,1678736940,151.16,151.18,150.97,151.02
1min,AAPL,1678737000,151.03,151.03,150.54,150.69
1min,AAPL,1678737060,150.69,150.95,150.69,150.82
1min,AAPL,1678737120,150.83,150.89,150.68,150.83
1min,AAPL,1678737180,150.81,150.9,150.72,150.79
1min,AAPL,1678737240,150.79,150.95,150.69,150.71
1min,AAPL,1678737300,150.74,150.92,150.52,150.52
1min,AAPL,1678737360,150.51,150.6,150.41,150.425
1min,AAPL,1678737420,150.42,150.49,150.36,150.375
1min,AAPL,1678737480,150.37,150.495,150.36,150.37
1min,AAPL,1678737540,150.39,150.61,150.385,150.48
1min,AAPL,1678800600,151.28,151.8,151.19,151.7
1min,AAPL,1678800660,151.69,151.73,151.39,151.64
1min,AAPL,1678800720,151.65,151.91,151.5,151.91
1min,AAPL,1678800780,151.87,152.01,151.71,151.73
1min,AAPL,1678800840,151.73,151.85,151.49,151.74
1min,AAPL,1678800900,151.77,152.02,151.75,151.98
1min,AAPL,1678800960,152.01,152.15,151.96,152.04
1min,AAPL,1678801020,152.04,152.3,152.04,152.22
1min,AAPL,1678801080,152.21,152.32,152.17,152.29
1min,AAPL,1678801140,152.27,152.41,152.17,152.39
1min,AAPL,1678801200,152.41,152.52,152.28,152.34
1min,AAPL,1678801260,152.34,152.57,152.25,152.51
1min,AAPL,1678801320,152.46,152.79,152.27,152.7
1min,AAPL,1678801380,152.69,152.73,152.54,152.59
1min,AAPL,1678801440,152.58,152.62,152.49,152.51
1min,AAPL,1678801500,152.54,152.74,152.44,152.69
1min,AAPL,1678801560,152.74,152.77,152.36,152.38
1min,AAPL,1678801620,152.36,152.56,152.32,152.56
1min,AAPL,1678801680,152.6,152.68,152.46,152.56
1min,AAPL,1678801740,152.56,152.62,152.41,152.47
1min,AAPL,1678801800,152.48,152.54,152.38,152.45
1min,AAPL,1678801860,152.43,152.49,152.18,152.36
1min,AAPL,1678801920,152.35,152.43,152.2,152.43
1min,AAPL,1678801980,152.45,152.53,152.33,152.34
1min,AAPL,1678802040,152.26,152.37,152.17,152.22
1min,AAPL,1678802100,152.22,152.34,152.14,152.22
1min,AAPL,1678802160,152.2,152.25,152.04,152.23
1min,AAPL,1678802220,152.27,152.41,152.24,152.4
1min,AAPL,1678802280,152.38,152.55,152.37,152.52
1min,AAPL,1678802340,152.58,152.68,152.51,152.52
1min,AAPL,1678802400,152.54,152.57,152.4,152.57
1min,AAPL,1678802460,152.59,152.73,152.48,152.66
1min,AAPL,1678802520,152.61,152.69,152.59,152.67
1min,AAPL,1678802580,152.69,152.87,152.66,152.78
1min,AAPL,1678802640,152.74,152.91,152.7,152.86
1min,AAPL,1678802700,152.88,152.96,152.7,152.91
1min,AAPL,1678802760,152.93,153.02,152.73,152.89
1min,AAPL,1678802820,152.89,152.95,152.81,152.89
1min,AAPL,1678802880,152.88,153,152.81,152.83
1min,AAPL,1678802940,152.82,152.84,152.67,152.76
1min,AAPL,1678803000,152.74,152.74,152.575,152.61
1min,AAPL,1678803060,152.59,152.65,152.48,152.54
1min,AAPL,1678803120,152.55,152.67,152.43,152.62
1min,AAPL,1678803180,152.65,152.7,152.5,152.64
1min,AAPL,1678803240,152.65,152.75,152.61,152.68
1min,AAPL,1678803300,152.67,152.68,152.56,152.57
1min,AAPL,1678803360,152.57,152.58,152.4,152.5
1min,AAPL,1678803420,152.49,152.54,152.29,152.4
1min,AAPL,1678803480,152.44,152.44,152.19,152.41
1min,AAPL,1678803540,152.42,152.42,152.27,152.29
1min,AAPL,1678803600,152.31,152.43,152.26,152.42
1min,AAPL,1678803660,152.44,152.54,152.34,152.54
1min,AAPL,1678803720,152.56,152.78,152.54,152.73
1min,AAPL,1678803780,152.73,152.73,152.59,152.69
1min,AAPL,1678803840,152.7,152.72,152.59,152.72
1min,AAPL,1678803900,152.73,152.78,152.6,152.65
1min,AAPL,1678803960,152.64,152.75,152.63,152.63
1min,AAPL,1678804020,152.63,152.74,152.62,152.67
1min,AAPL,1678804080,152.65,152.74,152.65,152.685
1min,AAPL,1678804140,152.7,152.79,152.66,152.78
1min,AAPL,1678804200,152.79,152.83,152.75,152.82
1min,AAPL,1678804260,152.8,152.85,152.79,152.8
1min,AAPL,1678804320,152.83,152.86,152.74,152.84
1min,AAPL,1678804380,152.87,152.9,152.79,152.88
1min,AAPL,1678804440,152.88,153.015,152.88,152.93
1min,AAPL,1678804500,152.92,152.92,152.77,152.88
1min,AAPL,1678804560,152.9,152.955,152.86,152.94
1min,AAPL,1678804620,152.935,153.06,152.935,153.02
1min,AAPL,1678804680,153.05,153.08,152.92,152.97
1min,AAPL,1678804740,152.97,153.08,152.91,153.05
1min,AAPL,1678804800,153.04,153.08,152.97,153.08
1min,AAPL,1678804860,153.07,153.08,152.97,152.99
1min,AAPL,1678804920,152.98,153,152.9,152.93
1min,AAPL,1678804980,152.95,152.96,152.85,152.86
1min,AAPL,1678805040,152.87,152.93,152.83,152.885
1min,AAPL,1678805100,152.9,152.92,152.83,152.87
1min,AAPL,1678805160,152.89,153,152.89,152.97
1min,AAPL,1678805220,152.98,153,152.93,153
1min,AAPL,1678805280,153.01,153.14,153.01,153.13
1min,AAPL,1678805340,153.14,153.19,153.07,153.15
1min,AAPL,1678805400,153.16,153.19,153.04,153.1
1min,AAPL,1678805460,153.11,153.12,153,153.04
1min,AAPL,1678805520,153.04,153.15,153.04,153.09
1min,AAPL,1678805580,153.08,153.16,153.06,153.065
1min,AAPL,1678805640,153.06,153.09,152.985,152.985
1min,AAPL,1678805700,152.97,152.99,152.91,152.92
1min,AAPL,1678805760,152.91,152.94,152.76,152.79
1min,AAPL,1678805820,152.76,152.86,152.76,152.86
1min,AAPL,1678805880,152.88,152.905,152.7,152.72
1min,AAPL,1678805940,152.72,152.73,152.62,152.65
1min,AAPL,1678806000,152.66,152.73,152.62,152.73
1min,AAPL,1678806060,152.73,152.82,152.72,152.76
